date,latitude,longitude,horizontalmovementinkm,turningangleinradians
02/09/2005 00:00:00,49.38428,-7.587474,5.58591223100000,2.59011767300000
03/09/2005 00:00:00,49.35721,-7.652259,5.96915796300000,0.15204171600000
04/09/2005 00:00:00,49.32177,-7.713943,5.24307204700000,-0.35508625100000
05/09/2005 00:00:00,49.30489,-7.78127,21.12012162000000,1.06084291200000
06/09/2005 00:00:00,49.11695,-7.822848,8.94534648800000,0.00339464400000
07/09/2005 00:00:00,49.03731,-7.840019,6.70405279400000,0.48159213700000
08/09/2005 00:00:00,48.98049,-7.80941,7.11113885300000,2.56228368200000
09/09/2005 00:00:00,49.04262,-7.786428,5.00852244000000,-0.08966009800000
10/09/2005 00:00:00,49.08525,-7.764327,16.29797847000000,-0.20712098000000
11/09/2005 00:00:00,49.21124,-7.650224,3.08023732700000,0.19858678700000
12/09/2005 00:00:00,49.23738,-7.636249,3.34791304000000,0.29774134500000
13/09/2005 00:00:00,49.26746,-7.634456,1.54619970100000,0.94730651500000
14/09/2005 00:00:00,49.27601,-7.65121,1.14350237400000,1.67664252900000
15/09/2005 00:00:00,49.26728,-7.659511,0.88693916300000,-1.53674800800000
16/09/2005 00:00:00,49.27126,-7.670072,2.84808966400000,-0.25157159400000
17/09/2005 00:00:00,49.28916,-7.698065,3.97880347700000,0.13264463700000
18/09/2005 00:00:00,49.31056,-7.741904,6.86386615500000,-0.63225569900000
19/09/2005 00:00:00,49.36957,-7.769564,10.84287414000000,2.21402765900000
20/09/2005 00:00:00,49.29079,-7.857442,7.58612061900000,0.11538627900000
21/09/2005 00:00:00,49.23142,-7.908757,2.99214526000000,-2.45296634600000
22/09/2005 00:00:00,49.25792,-7.915852,4.56348694800000,0.91222554000000
23/09/2005 00:00:00,49.27704,-7.971332,6.13542503700000,-1.21293807400000
24/09/2005 00:00:00,49.33176,-7.960621,10.00459964000000,-0.04248869900000
25/09/2005 00:00:00,49.42042,-7.93733,3.30555821100000,0.30975990500000
26/09/2005 00:00:00,49.44985,-7.943693,7.26045287100000,-0.18952769700000
27/09/2005 00:00:00,49.51505,-7.938733,3.46884881300000,-0.00642916500000
28/09/2005 00:00:00,49.54619,-7.936054,1.27250122100000,-0.75865654700000
29/09/2005 00:00:00,49.55404,-7.923261,0.34712591400000,-2.83299647900000
30/09/2005 00:00:00,49.55131,-7.925586,2.12048176800000,0.92068533400000
01/10/2005 00:00:00,49.53386,-7.913783,3.03502312600000,1.23266540100000
02/10/2005 00:00:00,49.53594,-7.871976,2.32155798400000,1.34784320700000
03/10/2005 00:00:00,49.55659,-7.867296,3.21217073200000,-0.75129923100000
04/10/2005 00:00:00,49.57459,-7.832571,2.60437568500000,0.62972237800000
05/10/2005 00:00:00,49.59717,-7.823033,0.53692376600000,-1.78063693600000
06/10/2005 00:00:00,49.59495,-7.816438,1.73024436800000,-0.06519508700000
07/10/2005 00:00:00,49.58691,-7.795951,3.38380866400000,-0.28383570900000
08/10/2005 00:00:00,49.56452,-7.764274,13.98891557000000,0.04870512300000
09/10/2005 00:00:00,49.47615,-7.626795,12.66366543000000,-0.28097318700000
10/10/2005 00:00:00,49.37684,-7.541405,8.13104857900000,-0.36356340500000
11/10/2005 00:00:00,49.30453,-7.524903,5.47867863400000,-0.48656934000000
12/10/2005 00:00:00,49.25806,-7.549891,0.20624300300000,-0.92561917200000
13/10/2005 00:00:00,49.2575,-7.552592,1.74393732900000,0.45906653000000
14/10/2005 00:00:00,49.24663,-7.569857,3.66711818800000,-0.02208856700000
15/10/2005 00:00:00,49.2243,-7.606907,1.71945902800000,-1.40554563100000
16/10/2005 00:00:00,49.2338,-7.625532,1.59410232400000,-0.82258926900000
17/10/2005 00:00:00,49.24808,-7.627421,5.04213326000000,-0.41488814600000
18/10/2005 00:00:00,49.29099,-7.605059,2.72930892000000,-1.62545759600000
19/10/2005 00:00:00,49.28181,-7.570267,9.27673840200000,1.15852197900000
20/10/2005 00:00:00,49.34016,-7.479102,1.49859050400000,-2.54082738500000
21/10/2005 00:00:00,49.32694,-7.48309,7.15468627800000,0.58207131200000
22/10/2005 00:00:00,49.26737,-7.445952,7.83792891900000,0.18648696600000
23/10/2005 00:00:00,49.20817,-7.387555,4.51945385800000,0.25325427500000
24/10/2005 00:00:00,49.18065,-7.341931,1.93855527000000,-0.05094760500000
25/10/2005 00:00:00,49.16821,-7.323308,4.52612272400000,0.96587266800000
26/10/2005 00:00:00,49.17513,-7.262142,6.99776604500000,0.26262605200000
27/10/2005 00:00:00,49.20155,-7.175017,4.12996306400000,0.12116439000000
28/10/2005 00:00:00,49.22111,-7.126835,4.55925788400000,-0.74384817000000
29/10/2005 00:00:00,49.2134,-7.06537,6.89078428900000,1.06857042500000
30/10/2005 00:00:00,49.26113,-7.005036,3.33991761100000,-0.24923440600000
31/10/2005 00:00:00,49.27883,-6.967961,2.52068514300000,0.48346063200000
01/11/2005 00:00:00,49.29917,-6.952675,1.40176384900000,-1.98225259400000
02/11/2005 00:00:00,49.28955,-6.940224,3.58774759900000,-1.12235110600000
03/11/2005 00:00:00,49.26009,-6.960313,9.80699737700000,0.55307348200000
04/11/2005 00:00:00,49.17269,-6.942442,15.70605337000000,-0.05196094400000
05/11/2005 00:00:00,49.03193,-6.924997,12.89053770000000,-0.16969523100000
06/11/2005 00:00:00,48.91647,-6.940521,4.78740145100000,0.27017761900000
07/11/2005 00:00:00,48.87413,-6.928722,3.85606922600000,0.49299067300000
08/11/2005 00:00:00,48.84705,-6.8959,1.57246409500000,0.76494078300000
09/11/2005 00:00:00,48.8452,-6.87466,4.07654081500000,1.05379790400000
10/11/2005 00:00:00,48.87442,-6.841114,9.27660048000000,0.08660090600000
11/11/2005 00:00:00,48.94501,-6.773688,9.78861360700000,0.14268594200000
12/11/2005 00:00:00,49.02541,-6.719261,0.73078945300000,-2.37599636700000
13/11/2005 00:00:00,49.01923,-6.715865,4.11080760600000,0.20662842800000
14/11/2005 00:00:00,48.98778,-6.686343,9.34848060800000,1.83235096700000
15/11/2005 00:00:00,49.04892,-6.59863,5.27606180000000,0.07210805800000
